"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
309065,103205,63,86,34,312,305938,137628,85,76,103,205,51,138
182914,99672,21,0,179,296,170022,133158,50,31,125,336,45,138
1295355,488309,535,245,889,178,1139846,601040,454,251,890,333,69,138
2215132,703911,2221,859,1893,861,1584426,755464,1584,629,1236,680,82,138
466181,182284,19,12,183,237,452096,238599,45,43,257,7,55,138
2344498,12145728,1352,801,1373,802,1384611,10049214,831,348,658,584,101,138
594274,86945,129,66,239,387,592926,111830,143,99,286,177,57,138
528080,135482,50,51,79,214,497734,170344,71,75,226,146,58,138
161526,59551,238,88,129,530,139516,72590,198,127,127,489,47,139
126372,24917,126,58,92,372,123077,33430,109,102,120,223,39,139
132157,19700,32,98,28,309,123202,28878,62,98,80,75,42,139
262157,955797,83,121,282,246,259466,1295743,72,92,166,155,49,139
1074596,145971,257,212,355,97,1084480,192619,229,138,383,90,63,139
485777,85637,566,317,735,199,455317,99735,528,232,861,314,57,139
281633,134326,176,104,28,244,267263,176033,179,158,29,108,51,139
14269953,16777215,25808,13310,29704,6506,4206448,14107280,8160,4063,9860,4466,181,139
438320,63717,42,0,144,368,449867,74038,62,76,108,181,53,139
139214,7507,0,0,62,265,122872,6089,0,32,103,25,43,139
722266,1465711,199,148,76,410,606228,1786175,190,108,232,288,65,139
661945,304603,67,153,321,355,594861,363621,86,126,329,110,64,139
277206,155314,208,175,509,297,249449,196106,182,105,534,328,52,139
176218,84469,47,134,28,71,171117,114590,76,96,84,59,44,139
154668,56289,206,61,439,558,145261,73068,133,114,335,320,44,139
137716,55297,216,109,431,342,130389,73180,249,63,584,231,41,140
571878,118537,101,123,247,446,575217,159729,79,62,309,139,57,140
4118871,2318512,5658,3088,5405,1413,2749113,1932827,3027,1724,2719,777,106,140
1219323,3858968,702,386,701,514,907175,4544825,633,324,626,447,74,140
714103,435593,690,469,860,190,482497,460502,515,289,808,423,74,140
110796,41293,33,33,193,276,101017,51336,97,25,199,41,39,140
2440740,866104,315,227,429,504,1383924,803583,154,164,301,308,94,140
167522,70241,67,68,49,524,156361,89399,72,71,53,230,44,140
391931,342993,208,146,199,463,365200,448790,123,99,206,230,54,140
4376772,4861596,9200,4611,8933,742,2000332,3375990,4372,2085,4360,1879,127,140
204092,49600,103,28,0,243,198287,69226,81,37,0,41,46,140
753820,1727624,207,173,193,300,656174,2179616,158,176,218,153,62,140
2945050,1126674,211,129,65,442,2411825,1293826,216,74,127,386,77,140
191059,115241,188,57,63,222,160360,139379,163,144,92,118,50,140
147967,46059,67,24,153,188,142151,61022,77,52,154,8,43,140
518104,25346,181,82,90,426,508279,32998,200,90,122,297,56,140
267358,102106,85,158,102,400,213215,115581,134,120,159,248,55,140
92190,26689,165,69,148,390,81399,33063,215,117,111,259,39,140
191990,33290,39,84,131,202,181055,43744,52,72,98,22,46,140
3070429,16777215,3569,2308,4777,0,1708750,16141899,1699,1106,2813,283,115,140
91854,47834,12,74,197,354,88452,56818,20,101,191,118,35,140
232676,95227,90,106,136,344,210676,111370,122,110,162,146,50,140
487135,122798,634,354,673,0,430168,132708,448,343,675,76,62,140
1218500,1276784,225,204,394,366,917243,1442769,178,92,362,284,77,140
311457,73033,134,0,283,104,270888,80346,107,51,340,60,56,140
411016,29782,90,175,429,211,406777,37096,56,129,481,210,54,140
380321,493559,98,0,152,355,342104,623521,133,29,213,234,55,140
3151471,13554680,2115,1189,2542,78,1387864,9974544,970,591,1693,369,115,140
1227087,323417,301,189,624,790,1042404,384394,210,94,841,906,71,141
848150,199363,895,515,1235,405,766469,216614,698,342,1007,507,67,141
117373,34619,243,159,358,60,101974,45600,183,175,329,50,41,141
8637001,16777215,13708,6373,15278,2558,3193669,11386407,4552,1961,4466,1642,157,141
4094883,16777215,10242,5586,10053,2530,1402890,12997663,4411,2460,4499,1329,157,141
533014,0,74,64,86,220,538045,16839,97,25,162,111,56,141
91917,25371,52,0,39,205,90837,35480,55,36,46,30,35,141
337997,161970,473,243,792,397,267912,181407,324,128,456,616,58,141
976928,323496,1348,837,1552,870,763586,345721,898,538,1030,753,71,142
2112955,173877,1064,405,698,763,1024798,126892,470,228,373,561,119,142
132323,34415,52,0,127,226,126562,42453,107,31,279,67,42,142
146819,95273,26,61,0,255,141525,127055,81,121,0,41,41,142
14770312,16777215,62007,31182,59948,6265,3546921,16279367,18035,8159,16618,4764,212,142
206352,149694,0,0,45,487,173812,280447,3,0,187,143,50,142
89130,46469,76,89,403,226,86530,60606,112,106,359,33,35,142
495715,57383,135,102,192,78,494364,76468,113,85,226,32,56,142
130372,28355,18,42,90,251,125743,37769,44,59,149,49,40,142
2559871,1836932,3142,1518,3079,1085,1287419,1162731,1618,844,1404,1344,108,142
2030089,4679936,728,590,1087,409,1120368,4598221,399,358,723,361,96,142
