"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
503369,111831,229,197,377,337,460356,131993,251,217,260,100,59,137
1322204,1589074,5510,2796,5926,1212,417705,726483,1668,908,2371,790,145,137
2391115,16777215,2698,1536,3227,1076,969337,12209107,1056,607,1577,711,123,137
7796235,16777215,41962,21806,44671,8589,2416449,16164497,9418,5148,10113,3667,205,137
3546146,3386813,2266,1153,2109,884,1974688,3294252,1067,561,1061,564,105,137
238179,115632,77,103,193,471,200061,142274,68,81,477,271,53,137
566263,53269,325,157,305,427,546552,67928,279,138,288,258,58,137
679657,375437,460,230,487,47,518014,364391,305,235,409,258,74,137
512623,79706,155,134,410,510,492456,100931,110,109,400,534,57,137
480416,159701,28,39,26,205,441103,196774,70,43,84,55,58,137
99845,34293,88,87,412,286,88105,44145,113,116,380,129,38,137
528341,288030,988,528,1047,212,407067,315965,806,509,663,457,67,137
195887,205139,95,98,55,315,171913,258454,96,63,127,74,48,138
160277,144751,50,48,104,311,149946,189230,50,86,165,83,44,138
424370,207744,542,229,386,392,377921,226968,481,192,560,406,60,138
744308,384940,1439,694,1351,369,526910,428970,986,573,1007,250,69,138
109305,127182,86,51,35,234,98279,167792,66,84,83,0,39,138
127394,19679,156,181,133,531,109252,24640,180,194,87,455,43,138
2218736,714172,621,299,624,183,1104489,540907,304,239,520,283,108,138
2221844,739865,2063,976,2043,649,1357737,631581,1116,517,1392,586,95,138
502283,241999,273,152,231,583,440526,295205,209,116,192,442,60,138
156403,37579,17,38,86,289,141728,48078,48,54,141,157,44,138
115578,62316,201,113,180,214,95138,76017,120,112,228,195,44,138
891627,1732915,829,413,906,623,663524,1926045,486,237,848,690,77,138
227031,54454,305,138,233,179,196705,71791,265,156,218,105,50,138
284228,432649,57,7,69,230,272878,568537,95,38,174,16,51,138
153508,76683,67,69,72,231,139385,99777,54,63,112,67,44,138
569796,773575,42,133,1,378,484315,905719,63,120,112,239,64,138
168639,16686,137,132,227,342,149029,19922,122,158,277,226,46,138
129700,22135,125,106,245,289,111959,28453,82,104,167,90,43,138
180501,53866,236,139,364,343,161098,67482,190,109,448,101,46,138
223684,118984,52,33,229,240,194851,150416,42,44,201,35,49,138
511097,68631,69,52,8,191,503419,85783,53,98,119,8,57,139
7554095,6019339,22228,10505,20838,4264,2637500,2930939,7154,3362,7731,2456,155,139
90606,58827,9,0,17,342,83528,80214,19,20,100,246,35,139
2155117,7390734,1432,871,1838,575,1001268,5475579,654,352,995,639,112,139
97290,30660,413,194,506,191,90073,38632,354,148,412,99,38,139
576075,154559,49,89,0,311,537453,184562,53,60,34,48,60,139
16777215,16777215,77282,44361,86042,12821,3806781,16213324,12598,6288,13649,5439,347,139
175792,39919,48,57,27,283,165293,53217,39,83,126,88,45,139
143716,75866,13,0,299,309,117407,93312,42,9,241,92,47,139
975142,561866,1581,734,1260,1236,722497,580243,1171,488,1394,1114,78,139
153536,40572,79,66,180,329,140182,48889,89,82,220,296,45,139
209459,58667,0,28,85,196,198040,76045,9,55,91,0,48,139
1206300,580458,264,41,215,372,797144,563105,185,68,364,186,83,140
16777215,16777215,148166,77455,142347,0,8211336,16777215,28858,14869,29582,7914,290,140
488354,92035,60,187,100,171,431016,107436,73,163,115,83,60,140
342360,262436,0,83,64,238,321737,337442,20,123,75,10,54,140
304486,91028,222,198,120,323,246761,113032,181,211,248,124,55,140
152892,236628,50,29,103,248,112675,226249,62,84,132,48,52,140
343973,249796,59,84,237,372,267804,266510,90,94,141,150,61,140
1038511,886680,212,17,508,387,771658,847962,161,72,311,284,78,140
861029,2075575,436,149,466,383,491960,1934083,284,147,373,188,86,140
121537,83729,157,184,244,612,94350,98390,108,121,214,794,46,140
744953,625301,94,181,141,275,570039,724109,75,241,225,116,69,140
886714,367926,94,39,25,301,812981,443434,50,65,171,140,65,140
562092,84713,163,88,253,482,526489,105682,165,84,274,493,60,141
303151,46360,321,224,540,491,269430,56898,247,165,425,385,53,141
826902,329770,1331,674,1329,0,451277,297564,892,430,1067,83,83,141
406528,420999,93,179,125,288,320225,480662,82,135,147,71,62,141
128109,76132,124,118,279,283,106213,86693,138,92,244,67,45,141
520111,175743,39,68,50,353,487360,224106,84,79,73,222,59,141
639698,228057,530,254,608,575,550200,239425,397,177,579,562,71,141
455235,189595,52,53,2,370,445766,249292,42,48,49,88,57,141
294215,129301,494,288,634,93,226324,148092,385,232,528,328,57,141
137106,71052,344,157,422,352,114051,85006,268,97,368,371,44,141
1014267,875395,127,81,264,219,935500,1051801,124,60,209,112,66,141
1116717,214325,660,206,715,276,1032647,262579,513,297,582,604,67,141
401561,64651,80,42,233,251,371119,79116,41,60,150,36,56,141
143730,120648,0,17,246,324,131954,154880,9,32,213,77,43,141
488859,78396,77,61,218,519,467662,98474,83,70,145,412,58,141
259540,157814,530,224,745,328,169001,171084,368,195,526,256,62,141
185707,109954,12,44,89,281,166664,142330,62,29,188,38,47,141
118569,40009,313,207,396,261,87833,45726,301,124,409,122,45,141
568013,57896,120,26,353,301,542077,72646,142,99,280,127,60,142
407355,183926,39,107,88,404,367183,230587,55,62,112,167,57,142
1406506,626338,192,56,267,350,1189909,705020,107,104,100,145,73,142
538340,105447,31,0,8,357,511061,132867,59,55,122,309,58,142
146370,33353,127,102,174,578,128497,41594,114,95,170,557,44,142
111888,40650,44,97,79,265,100001,51861,50,92,123,109,39,142
367307,340177,37,58,129,153,330278,428272,54,79,157,57,56,142
97750,38775,257,141,258,293,82133,42908,169,126,222,49,39,142
129877,55149,166,79,370,363,113762,70341,150,88,258,138,43,143
411369,159085,4,48,32,241,377558,202883,77,78,97,26,56,143
378369,134206,109,58,82,377,347616,161300,124,39,154,147,55,143
201952,68331,181,260,420,144,160277,73206,148,144,399,60,52,143
196686,94506,0,91,113,609,182922,119632,33,83,171,358,47,143
412683,78835,93,113,9,175,394561,101657,150,90,86,130,56,143
1632065,1556671,291,102,533,379,1281139,1694131,207,101,567,204,78,143
124317,28535,145,56,141,418,109881,36620,86,43,241,259,42,143
131530,43663,0,62,140,248,120988,55743,24,61,102,38,41,143
177663,134701,21,166,5,293,159768,171915,20,144,79,183,46,143
144255,36772,218,97,405,247,110931,45916,167,111,322,3,47,143
487947,180213,440,243,302,335,362545,186356,367,136,228,115,67,143
786131,258766,21,118,169,510,727840,323574,87,77,256,215,63,143
98019,6850,0,98,39,226,92776,9402,10,116,109,11,36,144
475803,312023,239,112,163,317,400536,378352,147,74,177,82,60,144
567173,76981,34,29,178,168,545116,97324,60,47,180,51,59,144
161654,172991,26,1,16,328,148763,224945,38,63,88,74,45,144
